STATE,COUNTY,STNAME,VOLOVERALLFEMALE1112ALL,VOLOVERALLFEMALE1112AA,VOLOVERALLFEMALE1112HISP,VOLOVERALLFEMALE1112OTHER,VOLOVERALLMALE1112ALL,VOLOVERALLMALE1112AA,VOLOVERALLMALE1112HISP,VOLOVERALLMALE1112OTHER,VOLOVERALLFEMALE1826ALL,VOLOVERALLFEMALE1826AA,VOLOVERALLFEMALE1826HISP,VOLOVERALLFEMALE1826OTHER,VOLOVERALLMALE1826ALL,VOLOVERALLMALE1826AA,VOLOVERALLMALE1826HISP,VOLOVERALLMALE1826OTHER,VOLLOWINCOMEFEMALE1112ALL,VOLLOWINCOMEFEMALE1112AA,VOLLOWINCOMEFEMALE1112HISP,VOLLOWINCOMEFEMALE1112OTHER,VOLLOWINCOMEMALE1112ALL,VOLLOWINCOMEMALE1112AA,VOLLOWINCOMEMALE1112HISP,VOLLOWINCOMEMALE1112OTHER,VOLLOWINCOMEFEMALE1826ALL,VOLLOWINCOMEFEMALE1826AA,VOLLOWINCOMEFEMALE1826HISP,VOLLOWINCOMEFEMALE1826OTHER,VOLLOWINCOMEMALE1826ALL,VOLLOWINCOMEMALE1826AA,VOLLOWINCOMEMALE1826HISP,VOLLOWINCOMEMALE1826OTHER,VOLLOWINSUREDFEMALE1112ALL,VOLLOWINSUREDFEMALE1112AA,VOLLOWINSUREDFEMALE1112HISP,VOLLOWINSUREDFEMALE1112OTHER,VOLLOWINSUREDMALE1112ALL,VOLLOWINSUREDMALE1112AA,VOLLOWINSUREDMALE1112HISP,VOLLOWINSUREDMALE1112OTHER,VOLLOWINSUREDFEMALE1826ALL,VOLLOWINSUREDFEMALE1826AA,VOLLOWINSUREDFEMALE1826HISP,VOLLOWINSUREDFEMALE1826OTHER,VOLLOWINSUREDMALE1826ALL,VOLLOWINSUREDMALE1826AA,VOLLOWINSUREDMALE1826HISP,VOLLOWINSUREDMALE1826OTHER,VOLOVERALLBOTH1112ALL,VOLOVERALLBOTH1112AA,VOLOVERALLBOTH1112HISP,VOLOVERALLBOTH1112OTHER,VOLOVERALLBOTH1826ALL,VOLOVERALLBOTH1826AA,VOLOVERALLBOTH1826HISP,VOLOVERALLBOTH1826OTHER,VOLLOWINCOMEBOTH1112ALL,VOLLOWINCOMEBOTH1112AA,VOLLOWINCOMEBOTH1112HISP,VOLLOWINCOMEBOTH1112OTHER,VOLLOWINCOMEBOTH1826ALL,VOLLOWINCOMEBOTH1826AA,VOLLOWINCOMEBOTH1826HISP,VOLLOWINCOMEBOTH1826OTHER,VOLLOWINSUREDBOTH1112ALL,VOLLOWINSUREDBOTH1112AA,VOLLOWINSUREDBOTH1112HISP,VOLLOWINSUREDBOTH1112OTHER,VOLLOWINSUREDBOTH1826ALL,VOLLOWINSUREDBOTH1826AA,VOLLOWINSUREDBOTH1826HISP,VOLLOWINSUREDBOTH1826OTHER,NORMOVERALLFEMALE1112ALL,NORMOVERALLFEMALE1112AA,NORMOVERALLFEMALE1112HISP,NORMOVERALLFEMALE1112OTHER,NORMOVERALLMALE1112ALL,NORMOVERALLMALE1112AA,NORMOVERALLMALE1112HISP,NORMOVERALLMALE1112OTHER,NORMOVERALLFEMALE1826ALL,NORMOVERALLFEMALE1826AA,NORMOVERALLFEMALE1826HISP,NORMOVERALLFEMALE1826OTHER,NORMOVERALLMALE1826ALL,NORMOVERALLMALE1826AA,NORMOVERALLMALE1826HISP,NORMOVERALLMALE1826OTHER,NORMLOWINCOMEFEMALE1112ALL,NORMLOWINCOMEFEMALE1112AA,NORMLOWINCOMEFEMALE1112HISP,NORMLOWINCOMEFEMALE1112OTHER,NORMLOWINCOMEMALE1112ALL,NORMLOWINCOMEMALE1112AA,NORMLOWINCOMEMALE1112HISP,NORMLOWINCOMEMALE1112OTHER,NORMLOWINCOMEFEMALE1826ALL,NORMLOWINCOMEFEMALE1826AA,NORMLOWINCOMEFEMALE1826HISP,NORMLOWINCOMEFEMALE1826OTHER,NORMLOWINCOMEMALE1826ALL,NORMLOWINCOMEMALE1826AA,NORMLOWINCOMEMALE1826HISP,NORMLOWINCOMEMALE1826OTHER,NORMLOWINSUREDFEMALE1112ALL,NORMLOWINSUREDFEMALE1112AA,NORMLOWINSUREDFEMALE1112HISP,NORMLOWINSUREDFEMALE1112OTHER,NORMLOWINSUREDMALE1112ALL,NORMLOWINSUREDMALE1112AA,NORMLOWINSUREDMALE1112HISP,NORMLOWINSUREDMALE1112OTHER,NORMLOWINSUREDFEMALE1826ALL,NORMLOWINSUREDFEMALE1826AA,NORMLOWINSUREDFEMALE1826HISP,NORMLOWINSUREDFEMALE1826OTHER,NORMLOWINSUREDMALE1826ALL,NORMLOWINSUREDMALE1826AA,NORMLOWINSUREDMALE1826HISP,NORMLOWINSUREDMALE1826OTHER,NORMOVERALLBOTH1112ALL,NORMOVERALLBOTH1112AA,NORMOVERALLBOTH1112HISP,NORMOVERALLBOTH1112OTHER,NORMOVERALLBOTH1826ALL,NORMOVERALLBOTH1826AA,NORMOVERALLBOTH1826HISP,NORMOVERALLBOTH1826OTHER,NORMLOWINCOMEBOTH1112ALL,NORMLOWINCOMEBOTH1112AA,NORMLOWINCOMEBOTH1112HISP,NORMLOWINCOMEBOTH1112OTHER,NORMLOWINCOMEBOTH1826ALL,NORMLOWINCOMEBOTH1826AA,NORMLOWINCOMEBOTH1826HISP,NORMLOWINCOMEBOTH1826OTHER,NORMLOWINSUREDBOTH1112ALL,NORMLOWINSUREDBOTH1112AA,NORMLOWINSUREDBOTH1112HISP,NORMLOWINSUREDBOTH1112OTHER,NORMLOWINSUREDBOTH1826ALL,NORMLOWINSUREDBOTH1826AA,NORMLOWINSUREDBOTH1826HISP,NORMLOWINSUREDBOTH1826OTHER,VOLOVERALLFEMALE5059ALL,VOLOVERALLFEMALE5059AA,VOLOVERALLFEMALE5059HISP,VOLOVERALLFEMALE5059OTHER,VOLOVERALLMALE5059ALL,VOLOVERALLMALE5059AA,VOLOVERALLMALE5059HISP,VOLOVERALLMALE5059OTHER,VOLOVERALLFEMALE2549ALL,VOLOVERALLFEMALE2549AA,VOLOVERALLFEMALE2549HISP,VOLOVERALLFEMALE2549OTHER,VOLOVERALLMALE2549ALL,VOLOVERALLMALE2549AA,VOLOVERALLMALE2549HISP,VOLOVERALLMALE2549OTHER,VOLLOWINCOMEFEMALE5059ALL,VOLLOWINCOMEFEMALE5059AA,VOLLOWINCOMEFEMALE5059HISP,VOLLOWINCOMEFEMALE5059OTHER,VOLLOWINCOMEMALE5059ALL,VOLLOWINCOMEMALE5059AA,VOLLOWINCOMEMALE5059HISP,VOLLOWINCOMEMALE5059OTHER,VOLLOWINCOMEFEMALE2549ALL,VOLLOWINCOMEFEMALE2549AA,VOLLOWINCOMEFEMALE2549HISP,VOLLOWINCOMEFEMALE2549OTHER,VOLLOWINCOMEMALE2549ALL,VOLLOWINCOMEMALE2549AA,VOLLOWINCOMEMALE2549HISP,VOLLOWINCOMEMALE2549OTHER,VOLLOWINSUREDFEMALE5059ALL,VOLLOWINSUREDFEMALE5059AA,VOLLOWINSUREDFEMALE5059HISP,VOLLOWINSUREDFEMALE5059OTHER,VOLLOWINSUREDMALE5059ALL,VOLLOWINSUREDMALE5059AA,VOLLOWINSUREDMALE5059HISP,VOLLOWINSUREDMALE5059OTHER,VOLLOWINSUREDFEMALE2549ALL,VOLLOWINSUREDFEMALE2549AA,VOLLOWINSUREDFEMALE2549HISP,VOLLOWINSUREDFEMALE2549OTHER,VOLLOWINSUREDMALE2549ALL,VOLLOWINSUREDMALE2549AA,VOLLOWINSUREDMALE2549HISP,VOLLOWINSUREDMALE2549OTHER,VOLOVERALLBOTH5059ALL,VOLOVERALLBOTH5059AA,VOLOVERALLBOTH5059HISP,VOLOVERALLBOTH5059OTHER,VOLOVERALLBOTH2549ALL,VOLOVERALLBOTH2549AA,VOLOVERALLBOTH2549HISP,VOLOVERALLBOTH2549OTHER,VOLLOWINCOMEBOTH5059ALL,VOLLOWINCOMEBOTH5059AA,VOLLOWINCOMEBOTH5059HISP,VOLLOWINCOMEBOTH5059OTHER,VOLLOWINCOMEBOTH2549ALL,VOLLOWINCOMEBOTH2549AA,VOLLOWINCOMEBOTH2549HISP,VOLLOWINCOMEBOTH2549OTHER,VOLLOWINSUREDBOTH5059ALL,VOLLOWINSUREDBOTH5059AA,VOLLOWINSUREDBOTH5059HISP,VOLLOWINSUREDBOTH5059OTHER,VOLLOWINSUREDBOTH2549ALL,VOLLOWINSUREDBOTH2549AA,VOLLOWINSUREDBOTH2549HISP,VOLLOWINSUREDBOTH2549OTHER,NORMOVERALLFEMALE5059ALL,NORMOVERALLFEMALE5059AA,NORMOVERALLFEMALE5059HISP,NORMOVERALLFEMALE5059OTHER,NORMOVERALLMALE5059ALL,NORMOVERALLMALE5059AA,NORMOVERALLMALE5059HISP,NORMOVERALLMALE5059OTHER,NORMOVERALLFEMALE2549ALL,NORMOVERALLFEMALE2549AA,NORMOVERALLFEMALE2549HISP,NORMOVERALLFEMALE2549OTHER,NORMOVERALLMALE2549ALL,NORMOVERALLMALE2549AA,NORMOVERALLMALE2549HISP,NORMOVERALLMALE2549OTHER,NORMLOWINCOMEFEMALE5059ALL,NORMLOWINCOMEFEMALE5059AA,NORMLOWINCOMEFEMALE5059HISP,NORMLOWINCOMEFEMALE5059OTHER,NORMLOWINCOMEMALE5059ALL,NORMLOWINCOMEMALE5059AA,NORMLOWINCOMEMALE5059HISP,NORMLOWINCOMEMALE5059OTHER,NORMLOWINCOMEFEMALE2549ALL,NORMLOWINCOMEFEMALE2549AA,NORMLOWINCOMEFEMALE2549HISP,NORMLOWINCOMEFEMALE2549OTHER,NORMLOWINCOMEMALE2549ALL,NORMLOWINCOMEMALE2549AA,NORMLOWINCOMEMALE2549HISP,NORMLOWINCOMEMALE2549OTHER,NORMLOWINSUREDFEMALE5059ALL,NORMLOWINSUREDFEMALE5059AA,NORMLOWINSUREDFEMALE5059HISP,NORMLOWINSUREDFEMALE5059OTHER,NORMLOWINSUREDMALE5059ALL,NORMLOWINSUREDMALE5059AA,NORMLOWINSUREDMALE5059HISP,NORMLOWINSUREDMALE5059OTHER,NORMLOWINSUREDFEMALE2549ALL,NORMLOWINSUREDFEMALE2549AA,NORMLOWINSUREDFEMALE2549HISP,NORMLOWINSUREDFEMALE2549OTHER,NORMLOWINSUREDMALE2549ALL,NORMLOWINSUREDMALE2549AA,NORMLOWINSUREDMALE2549HISP,NORMLOWINSUREDMALE2549OTHER,NORMOVERALLBOTH5059ALL,NORMOVERALLBOTH5059AA,NORMOVERALLBOTH5059HISP,NORMOVERALLBOTH5059OTHER,NORMOVERALLBOTH2549ALL,NORMOVERALLBOTH2549AA,NORMOVERALLBOTH2549HISP,NORMOVERALLBOTH2549OTHER
1,21,Alabama,618.8,68.8,69.2,545.2,604.8,68.4,72.8,463.6,2195.2,313.6,164.8,2016,2259.2,326.4,220.8,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,68,66,20,541,68,50,12,,,,,,,,,,,,,,,,,0.004671648,0.003402763,0.000788423,0.00092285,0.004722034,0.003554021,0.000858243,0.000880049,0.003489394,0.003179497,0.000484133,0.000350631,0.003485557,0.003604531,0.000685808,0.000475996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004696841,0.003478392,0.000823333,0.00090145,0.003487476,0.003392014,0.00058497,0.000413314,,,,,,,,,,,,,,,,,1740.875046,208.9484327,173.7720802,1554.837057,1717.672636,173.3583244,187.6059597,1300.530451,6028.086541,848.2824275,490.6882615,5627.482295,6242.34749,834.1970852,617.6654339,4395.671005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.881629,206.1492019,193.5892886,60.25219023,1572.334293,187.2180979,150.5365011,30.14200222,,,,,,,,,,,,,,,,,0.005514989,0.004029417,0.000878799,0.01392835,0.005274172,0.003638616,0.000797831,0.036095602,0.003294752,0.003605957,0.000473794,0.010439584,0.003349317,0.003592254,0.000688891,0.024544105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004245753,0.003868451,0.000876237,0.001038931,0.003554258,0.00369911,0.000662569,0.000356841
1,23,Alabama,153.2,69.2,1.6,151.2,177.6,69.6,2,106,614.4,316.8,3.2,611.2,633.6,328,4.8,300.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,77,1,2.00E+00,146,76,1.00E+00,1.00E+00,,,,,,,,,,,,,,,,,0.001399921,0.004227676,0,9.23E-05,0.001342687,0.003655565,2.45E-05,8.80E-05,0.000944498,0.003468542,0,7.01E-05,0.000937932,0.004119464,2.29E-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001371304,0.00394162,1.23E-05,9.01E-05,0.000941215,0.003794003,1.14E-05,3.51E-05,,,,,,,,,,,,,,,,,389.6329285,204.6989948,4.633516677,425.0846856,460.2138958,198.5189217,5.750430309,272.864528,1850.002726,892.3140306,8.423955011,1761.987591,1745.122954,948.7326803,13.95948147,843.3713434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.1051701,194.8461634,2.513870328,5.674175753,428.7856097,224.734809,2.912207741,2.815576399,,,,,,,,,,,,,,,,,0.001234334,0.00394747,2.34326E-05,0.003807941,0.001413102,0.004166711,2.44548E-05,0.027037707,0.00101115,0.00379313,8.13392E-06,0.003268676,0.000936342,0.004085471,1.55692E-05,0.018523854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001300103,0.003656346,1.13785E-05,9.784E-05,0.000969269,0.004440376,1.28177E-05,3.33326E-05
1,25,Alabama,349.6,165.2,8,339.6,330,165.2,5.6,159.2,1304,668.8,14.4,1284.8,1324.8,676.8,22.4,625.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,179,6.00E+00,6,294,152,4.00E+00,4,,,,,,,,,,,,,,,,,0.002925678,0.009486492,7.63E-05,0.000276855,0.002655201,0.008834281,7.36E-05,0.000264015,0.001915231,0.007515175,2.42E-05,0.000210379,0.001875863,0.007621009,6.86E-05,6.80E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00279044,0.009160387,7.49E-05,0.000270435,0.001895547,0.007568092,4.64E-05,0.000139189,,,,,,,,,,,,,,,,,964.2917458,480.6948656,23.7591919,851.2522278,931.9598613,488.5372347,15.64772653,457.9953091,3580.349589,2031.546667,42.5441326,3525.37039,3411.026342,1713.065029,60.58657238,1702.246811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.5277603,539.2436387,16.48864422,16.22350763,755.5230713,433.0494885,12.12795607,11.76183486,,,,,,,,,,,,,,,,,0.003054819,0.009269848,0.000120155,0.007625583,0.002861614,0.010253902,6.6545E-05,0.028669458,0.0019569,0.008635885,4.10793E-05,0.00653994,0.001830178,0.007376871,6.75731E-05,0.019979431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002517119,0.010119067,7.4632E-05,0.000279743,0.001707858,0.008556319,5.33798E-05,0.000139244
1,27,Alabama,154.4,24,4.4,150,174.4,27.2,8.8,138.4,603.2,102.4,22.4,579.2,616,115.2,25.6,475.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,29,7.00E+00,7,154,27,6.00E+00,3,,,,,,,,,,,,,,,,,0.001368462,0.001340483,7.63E-05,0.000276855,0.001463378,0.001624695,9.81E-05,0.00035202,0.001023206,0.001252529,7.26E-05,7.01E-05,0.000963281,0.001441813,6.86E-05,0.000135999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00141592,0.001482589,8.72E-05,0.000314437,0.000993244,0.001347171,7.06E-05,0.000103063,,,,,,,,,,,,,,,,,443.5148104,67.53301584,11.94115117,452.6242655,437.929596,70.06650281,22.58594815,370.1320427,1510.262317,256.1174081,63.48533115,1625.044532,1789.79621,332.3030063,65.38507953,1424.932117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.010065,88.17685313,17.58852281,20.26653984,395.1577449,76.82953883,16.12791876,8.723460313,,,,,,,,,,,,,,,,,0.001405029,0.001302325,6.03887E-05,0.004054643,0.001344678,0.001470625,9.60512E-05,0.027895027,0.000825459,0.001088727,6.12995E-05,0.003014632,0.000960311,0.001430977,7.29249E-05,0.019509452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001302554,0.001654665,7.96104E-05,0.000349457,0.000893253,0.001518021,7.09852E-05,0.000103274
1,29,Alabama,186.8,7.2,6,180.8,224.8,8.4,6.8,209.6,705.6,14.4,22.4,683.2,696,27.2,27.2,641.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,6,6.00E+00,6,169,5,5.00E+00,3,,,,,,,,,,,,,,,,,0.001478569,0.000309342,7.63E-05,0.000276855,0.001599155,0.00030463,7.36E-05,0.000264015,0.001075678,0.000192697,4.84E-05,7.01E-05,0.001102704,0.00030896,6.86E-05,0.000135999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001538862,0.000306986,7.49E-05,0.000270435,0.001089191,0.000250828,5.85E-05,0.000103063,,,,,,,,,,,,,,,,,509.933286,18.22575119,16.63119472,510.1283963,586.5584458,24.66446564,19.66201006,537.6451064,2026.914898,41.00308865,66.70621471,1725.605717,1949.291491,68.37508,71.06424318,1708.906008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.1246557,17.47828391,16.18219708,17.93661748,442.9409147,12.99482616,15.07393448,8.593295385,,,,,,,,,,,,,,,,,0.001615439,0.00035147,8.41072E-05,0.00456977,0.001801047,0.000517682,8.36165E-05,0.029371495,0.001107844,0.0001743,6.44095E-05,0.003201184,0.001045888,0.00029444,7.9259E-05,0.019990716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001375979,0.000327985,7.3245E-05,0.000309282,0.001001267,0.000256756,6.63462E-05,0.000101733
1,31,Alabama,663.2,125.2,57.6,600.4,704.4,134.4,59.2,510.8,2416,566.4,172.8,2203.2,2497.6,491.2,193.6,1812.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,135,56,53,629,123,54,39,,,,,,,,,,,,,,,,,0.005332285,0.007011755,0.000635825,0.002122554,0.005446179,0.006803412,0.000760158,0.002640148,0.003987879,0.006166297,0.000580959,0.001262272,0.004119295,0.00607621,0.000685808,0.001427989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005389232,0.006907583,0.000697991,0.002381351,0.004053587,0.006121254,0.000633384,0.00134513,,,,,,,,,,,,,,,,,1795.624495,337.580723,162.6679752,1575.320187,1998.496974,357.4929808,173.3822432,1377.329847,6306.714911,1622.144624,510.0556264,5970.205399,6865.556619,1278.953827,518.1493132,4843.029115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.897004,370.036246,154.7230726,133.4918965,1736.07292,317.1105625,163.7485976,109.2725094,,,,,,,,,,,,,,,,,0.005688432,0.006509997,0.000822643,0.01411184,0.006136452,0.007503415,0.000737342,0.036772516,0.003447041,0.006895561,0.000492494,0.011075372,0.003683699,0.005507483,0.0005779,0.025302264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005402091,0.00694384,0.000700318,0.002301806,0.003924388,0.006265564,0.000720721,0.00129364
1,33,Alabama,648.8,105.6,29.2,614.8,669.2,109.2,31.2,528.8,2649.6,510.4,75.2,2558.4,2598.4,488,78.4,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695,124,27,29,652,125,20,19,,,,,,,,,,,,,,,,,0.005363744,0.006289957,0.000305196,0.00129199,0.005340575,0.006397238,0.000367818,0.001320074,0.004342066,0.006262646,0.000193653,0.000701262,0.004068596,0.006179197,0.000274323,0.000611995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005352159,0.006343597,0.000336507,0.001306032,0.004205331,0.006220921,0.000233988,0.000656629,,,,,,,,,,,,,,,,,1892.353137,275.2286127,86.9056256,1726.19994,2023.726638,331.1109501,79.80643574,1407.761301,6989.415345,1480.012485,229.374141,6828.592346,7292.703925,1387.277863,210.9530134,5462.076017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774.899387,314.5145005,74.67477152,82.69044336,1765.160961,374.3647662,53.20465345,56.97989013,,,,,,,,,,,,,,,,,0.005994863,0.005307582,0.000439499,0.015463432,0.006213921,0.006949683,0.000339392,0.03704074,0.003820182,0.006291373,0.000221477,0.012667772,0.003912884,0.005973953,0.000235279,0.026351392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004806347,0.005901958,0.000337998,0.001425835,0.003990142,0.007396809,0.000234174,0.000674565
1,35,Alabama,159.2,95.2,3.6,155.6,159.2,95.2,2.4,61.6,596.8,328,9.6,587.2,662.4,361.6,20.8,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,99,3.00E+00,2.00E+00,151,82,5.00E+00,3.00E+00,,,,,,,,,,,,,,,,,0.001337004,0.005258816,2.54E-05,9.23E-05,0.001252169,0.004874086,4.90E-05,8.80E-05,0.000944498,0.003853936,4.84E-05,0.000140252,0.001001305,0.004325438,6.86E-05,6.80E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001294586,0.005066451,3.72E-05,9.01E-05,0.000972902,0.004089687,5.85E-05,0.000104126,,,,,,,,,,,,,,,,,441.4110237,289.6226394,9.707552432,413.7921385,453.1752631,238.1945273,6.833978889,157.0086344,1796.378282,866.1058915,27.67599555,1492.226082,1857.353982,1094.140501,55.51607638,828.230322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.2384368,249.541127,8.052345671,5.217342248,407.4156885,214.0520166,14.51776622,9.077602076,,,,,,,,,,,,,,,,,0.001398364,0.00558516,4.9093E-05,0.003706782,0.00139149,0.004999462,2.90628E-05,0.026016547,0.000981841,0.003681722,2.67231E-05,0.00276824,0.000996559,0.004711633,6.19179E-05,0.018498194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001213809,0.004682713,3.64471E-05,8.99628E-05,0.000920962,0.004229303,6.38983E-05,0.000107467
1,37,Alabama,110.8,42.4,2.4,108,118,38.4,4.8,74.8,449.6,171.2,9.6,438.4,526.4,212.8,3.2,310.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,45,3.00E+00,2.00E+00,121,46,2.00E+00,2.00E+00,,,,,,,,,,,,,,,,,0.000990956,0.002474737,2.54E-05,9.23E-05,0.000965528,0.002132413,4.90E-05,8.80E-05,0.000747727,0.001926968,2.42E-05,7.01E-05,0.000811184,0.002677652,2.29E-05,6.80E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000978242,0.002303575,3.72E-05,9.01E-05,0.000779456,0.00230231,2.35E-05,6.91E-05,,,,,,,,,,,,,,,,,282.4166171,110.5222276,6.669457166,297.0514712,313.1877429,106.4556338,14.65585229,202.9613313,1221.732155,513.5288271,28.83787738,1144.08778,1508.764554,578.1354785,9.383884616,879.0588492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.5671016,125.9310226,7.502967835,5.720150877,347.9025556,126.8080639,5.94038499,5.338978342,,,,,,,,,,,,,,,,,0.000894679,0.00213134,3.37287E-05,0.00266101,0.000961654,0.002234396,6.23269E-05,0.026421577,0.000667758,0.002182955,2.7845E-05,0.002122406,0.000809524,0.002489591,1.0466E-05,0.018584335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000965568,0.002363133,3.39604E-05,9.86328E-05,0.000786433,0.002505511,2.61459E-05,6.32063E-05
1,39,Alabama,460.4,66.8,6.4,452.4,493.2,77.2,10.8,405.2,1716.8,308.8,28.8,1680,1809.6,320,32,1457.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,78,8,17,430,71,8.00E+00,10,,,,,,,,,,,,,,,,,0.003680692,0.004021448,0.000101732,0.00073828,0.003711247,0.003960195,9.81E-05,0.000792044,0.002807257,0.003372194,9.68E-05,0.000350631,0.002737747,0.003707518,9.14E-05,0.000339997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003695969,0.003990821,9.99E-05,0.000765162,0.002772502,0.003539856,9.41E-05,0.000345314,,,,,,,,,,,,,,,,,1317.265478,177.1228316,17.46250499,1342.323947,1362.862454,214.6791785,28.06905211,1235.008261,4532.776943,919.2750194,83.28578029,4296.091452,5051.52667,950.1155654,89.3959166,4404.517366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.038387,229.8949568,23.54051409,45.60379012,1282.292489,215.2061416,22.36969459,26.93787033,,,,,,,,,,,,,,,,,0.004173019,0.003415684,8.83113E-05,0.012024642,0.004184715,0.004505898,0.000119369,0.035518087,0.002477465,0.003907738,8.04182E-05,0.007969711,0.002710385,0.004091426,9.97046E-05,0.024559097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00358002,0.004314047,0.000106551,0.000786348,0.002898619,0.004252106,9.84576E-05,0.000318908
1,41,Alabama,177.2,48,4.4,170,195.6,36.8,1.6,157.2,688,198.4,11.2,668.8,716.8,192,6.4,518.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,48,3.00E+00,9,164,45,3.00E+00,6,,,,,,,,,,,,,,,,,0.00143138,0.002680965,5.09E-05,0.000276855,0.001418119,0.002233956,2.45E-05,0.00052803,0.001036324,0.002023316,2.42E-05,0.000210379,0.001077354,0.002471679,4.57E-05,0.000203998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001424749,0.002457461,3.77E-05,0.000402442,0.001056839,0.002247497,3.50E-05,0.000207189,,,,,,,,,,,,,,,,,451.8002663,138.8249082,11.42310469,471.1733001,497.5765525,105.1490191,4.318257972,443.1230652,2056.373906,559.1215567,31.26398979,2001.803004,2105.99936,553.9110571,17.75590369,1508.824974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.7718699,139.15108,8.453172755,24.73629754,417.8693143,117.2176008,8.591064643,15.03062548,,,,,,,,,,,,,,,,,0.001431277,0.002677137,5.77688E-05,0.004220807,0.001527826,0.002206971,1.83642E-05,0.028538373,0.001123946,0.002376765,3.01876E-05,0.003713559,0.001129969,0.002385274,1.98034E-05,0.01965163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001523961,0.002611211,3.82613E-05,0.000426529,0.000944593,0.00231602,3.78126E-05,0.000177942
